Transaction Date,Sales Quantity,Price,Discounts,Inventory Level,Economic Indicator,Holiday,Competitor Price,Market Trend,Product SKU_Levis,Product SKU_Wrangler,Store ID_Store1,Store ID_Store2,Product Category_Shirts,Product Category_Jeans,Weather Condition_Rainy,Weather Condition_Snowy,Weather Condition_Sunny
1/5/2017,86,42.58,15,308,1.11,1,335.71,1.1,1,0,0,0,0,1,0,1,0
1/6/2017,81,264.47,10,368,0.96,0,283.26,0.95,0,1,1,0,0,1,1,0,0
1/7/2017,77,163.33,0,220,1.05,1,258.04,1.19,0,0,0,1,0,1,0,0,0
1/8/2017,74,356.85,10,414,0.91,1,399.17,1.13,0,0,0,1,0,0,1,0,0
1/9/2017,74,364.53,10,276,1.26,0,356.78,0.91,0,0,1,0,1,0,0,1,0
1/10/2017,76,172.73,20,61,1.25,0,457.94,1.16,0,0,0,0,1,0,1,0,0
1/11/2017,80,337.87,20,104,1.32,0,123.12,0.84,0,0,0,1,1,0,0,0,1
1/12/2017,84,136.75,15,492,1.02,0,18,1.08,1,0,1,0,0,1,0,0,0
1/13/2017,84,366.32,20,295,1.3,1,499.93,0.85,0,1,0,0,0,0,1,0,0
1/14/2017,83,17.88,15,423,0.66,0,148.87,1.19,0,1,0,1,0,0,0,1,0
1/15/2017,79,84.29,0,453,0.53,1,31.04,0.82,0,0,0,0,0,0,0,0,1
1/16/2017,76,130.05,5,429,1.15,0,131.2,0.89,1,0,0,1,0,0,0,1,0
1/17/2017,78,388.74,20,140,0.61,0,337.7,1.01,0,0,1,0,0,1,0,1,0
1/18/2017,80,42.52,20,374,1.05,1,298.17,1.03,0,0,1,0,0,1,1,0,0
1/19/2017,76,102.15,0,478,1.22,0,111.29,1.01,0,0,1,0,0,0,0,0,0
1/20/2017,78,185.73,20,360,0.91,0,101.25,1.1,0,0,0,0,0,0,0,0,0
1/21/2017,82,14.5,0,236,0.54,0,227.73,0.8,0,0,0,0,1,0,0,1,0
1/22/2017,78,383.44,15,380,1.39,1,16.62,1.03,0,0,1,0,0,1,0,0,0
1/23/2017,76,284.45,20,365,0.54,1,11.17,1.05,0,0,0,1,0,0,0,0,0
1/24/2017,80,451.33,20,238,1.4,1,312.26,0.88,0,0,0,0,0,1,0,0,0
1/25/2017,80,25.21,15,347,0.55,1,169.39,1.06,1,0,0,0,1,0,0,0,1
1/26/2017,80,142.98,20,221,1.24,1,21.72,1.06,0,0,0,1,0,0,0,0,1
1/27/2017,78,368.31,10,439,1.42,0,235.31,1.01,0,1,0,1,0,1,0,0,1
1/28/2017,81,340.82,0,118,1.41,0,468.42,0.9,0,0,1,0,0,1,0,0,1
1/29/2017,79,129.1,5,327,1.39,0,134.91,0.97,0,0,0,0,0,1,1,0,0
1/30/2017,78,301.89,10,370,1.38,0,133.02,0.91,0,0,0,1,0,1,0,1,0
1/31/2017,78,398.94,5,133,1.01,0,239.31,1.11,0,1,0,1,0,1,1,0,0
2/1/2017,81,26.36,10,137,1.06,1,82.75,1.05,0,0,1,0,0,1,0,0,1
2/2/2017,79,361.64,10,197,1.12,0,322.59,0.86,0,0,1,0,1,0,1,0,0
2/3/2017,78,133.53,10,303,1.4,1,421.24,1.03,0,1,0,0,0,1,0,1,0
2/4/2017,79,474.45,0,352,1.34,1,105.32,1.16,1,0,0,1,1,0,0,1,0
2/5/2017,79,273.73,5,481,1.28,0,332.78,1.13,0,0,1,0,1,0,1,0,0
2/6/2017,80,26.36,15,270,1.18,1,445.12,1.16,0,1,0,0,0,1,0,1,0
2/7/2017,83,207.68,15,283,1.12,0,452.51,1.17,0,0,1,0,0,0,0,0,1
2/8/2017,85,483.49,20,73,1.42,1,280.91,0.88,1,0,0,0,0,1,1,0,0
2/9/2017,86,367.88,0,300,0.69,0,84.62,1.09,0,1,0,1,1,0,0,1,0
2/10/2017,85,157.23,0,377,0.69,0,332.99,1.06,0,0,1,0,0,1,0,0,1
2/11/2017,83,291.88,0,147,1.48,1,370.06,0.81,0,1,0,0,0,1,1,0,0
2/12/2017,84,303.56,10,263,1.05,0,379.61,1.11,0,0,0,0,0,1,0,1,0
2/13/2017,84,21.44,0,344,0.98,0,467.83,0.88,0,0,0,1,1,0,0,0,0
2/14/2017,82,97.63,15,360,1.35,1,311.48,1.17,0,1,1,0,1,0,0,1,0
2/15/2017,85,280.37,0,274,1.35,0,238.39,1.13,0,0,0,0,1,0,0,0,1
2/16/2017,82,207.35,10,421,0.68,0,256.25,1.11,1,0,0,0,0,0,0,1,0
2/17/2017,81,103.12,5,232,0.67,1,167.56,1.08,0,0,0,0,0,0,1,0,0
2/18/2017,82,388.61,0,247,1.3,0,38.06,0.99,0,0,0,0,0,0,0,0,1
2/19/2017,82,249.61,5,496,1.29,0,361.56,1.12,1,0,1,0,0,0,0,0,0
2/20/2017,78,161.89,20,382,0.73,0,19.73,1.13,0,0,1,0,0,1,1,0,0
2/21/2017,80,89.22,10,157,1.34,0,41.42,0.84,1,0,0,0,0,0,0,0,0
2/22/2017,81,309.47,0,452,0.98,0,173.72,0.93,0,0,1,0,0,0,0,0,1
2/23/2017,80,336.47,20,363,0.97,0,466.22,0.93,0,1,1,0,0,0,0,1,0
2/24/2017,80,338.1,20,459,1.49,1,246.74,0.85,0,0,0,1,0,1,0,0,1
2/25/2017,79,117.94,5,258,1.02,1,115.44,1.19,0,0,0,1,0,0,0,0,1
2/26/2017,78,301.72,15,406,0.64,1,449.55,1.03,0,0,0,0,0,0,0,0,0
2/27/2017,69,453.65,15,140,0.78,1,290.13,1.04,1,0,0,1,0,0,1,0,0
2/28/2017,66,183.06,15,393,0.83,1,191.21,0.95,1,0,1,0,1,0,0,1,0
3/1/2017,63,113.28,15,224,1.46,1,360.7,1.11,0,1,0,0,0,0,1,0,0
3/2/2017,71,388.35,10,191,0.76,1,226.15,0.99,0,1,0,1,0,0,1,0,0
3/3/2017,78,96.67,0,180,0.93,0,367.69,1.1,0,0,0,0,0,0,0,1,0
3/4/2017,82,134.34,0,176,1.25,0,117,1.15,0,1,0,0,0,1,0,0,1
3/5/2017,83,59.32,10,298,0.77,0,83.59,1.06,1,0,0,1,0,0,1,0,0
3/6/2017,84,141.26,5,447,1.2,1,235.86,1.05,0,1,1,0,0,0,0,0,1
3/7/2017,83,211.06,0,313,0.71,1,166.6,1.11,1,0,1,0,1,0,0,1,0
3/8/2017,81,41.44,20,266,0.74,1,306.52,1,0,1,0,1,1,0,0,0,0
3/9/2017,76,437.14,0,64,1.49,0,396.51,1.12,0,0,0,1,0,1,0,0,0
3/10/2017,76,261.7,10,222,0.87,0,451.74,0.84,1,0,0,1,0,1,0,0,0
3/11/2017,78,298.17,5,278,1.23,1,382.66,0.9,0,0,0,1,0,0,0,0,1
3/12/2017,80,191.93,0,222,1.34,1,177.46,1.17,1,0,0,0,1,0,0,0,0
3/13/2017,78,338.22,10,308,0.85,1,366.41,0.87,0,1,1,0,0,1,0,0,0
3/14/2017,77,221.57,20,414,0.86,1,269.64,0.98,0,0,1,0,0,1,0,1,0
3/15/2017,77,383.04,15,444,1.27,0,453.98,0.99,0,1,0,1,1,0,0,1,0
3/16/2017,80,412.49,20,58,1.11,0,356.37,0.97,1,0,1,0,0,0,0,0,0
3/17/2017,79,339.21,20,309,0.86,0,83.62,1.15,0,0,1,0,1,0,0,0,0
3/18/2017,82,250.75,5,162,1.25,1,48.27,1.1,0,0,1,0,0,0,0,0,1
3/19/2017,84,393.31,0,256,1.36,0,276.48,1.12,0,1,0,1,0,0,0,1,0
3/20/2017,85,252.2,15,227,0.74,1,188.87,1.2,1,0,0,1,1,0,1,0,0
3/21/2017,83,64.64,10,385,0.52,1,92.37,1.19,0,0,1,0,0,0,1,0,0
3/22/2017,76,67.01,15,273,0.77,1,400.85,1.16,0,1,0,1,0,1,0,0,1
3/23/2017,78,474.81,0,183,1.17,0,193.96,1.03,0,0,1,0,1,0,1,0,0
3/24/2017,76,114.65,5,477,1.42,1,52.15,0.92,0,1,0,1,0,1,0,1,0
3/25/2017,75,409.8,0,54,1.36,1,138.51,1.09,0,1,1,0,0,0,1,0,0
3/26/2017,72,130.89,10,234,0.72,1,341.67,1.18,0,1,0,1,0,0,0,0,0
3/27/2017,78,221.08,15,354,1.38,1,327.49,1.2,0,0,1,0,1,0,1,0,0
3/28/2017,74,330.92,20,132,1.31,1,138.61,1.05,0,0,0,1,1,0,0,0,1
3/29/2017,76,87.84,0,271,1.23,1,177.19,1.08,0,1,0,1,0,0,0,1,0
3/30/2017,73,371.25,5,253,1.19,0,34.41,0.91,0,0,1,0,1,0,1,0,0
3/31/2017,79,348.06,5,118,1.31,1,477.1,0.88,0,0,0,0,0,0,0,1,0
4/1/2017,81,276.11,15,461,1.36,0,170.31,1.06,0,0,1,0,0,1,0,0,1
4/2/2017,82,287.29,20,425,1.32,0,465.41,0.89,1,0,1,0,1,0,1,0,0
4/3/2017,84,61.83,10,216,0.62,1,408.8,0.96,0,0,0,0,0,1,0,0,0
4/4/2017,86,223.62,20,467,1.22,1,174.24,1,0,0,0,1,1,0,0,1,0
4/5/2017,84,52.42,15,495,1.34,0,350.13,1.17,0,0,0,0,0,1,1,0,0
4/6/2017,79,160.85,20,61,0.69,0,242.08,1.19,0,0,1,0,0,0,0,0,0
4/7/2017,79,451.15,15,246,0.71,0,488.56,0.9,1,0,0,0,0,0,0,0,1
4/8/2017,74,291.52,20,103,1.29,1,322.86,0.85,0,0,0,1,0,0,0,0,0
4/9/2017,68,373.92,0,409,0.84,1,264.35,0.89,0,0,1,0,0,0,0,0,1
4/10/2017,68,291.2,5,385,0.9,0,322.61,1.01,0,0,1,0,1,0,0,1,0
4/11/2017,72,105.18,15,378,0.88,0,117.92,1.11,0,0,0,1,0,1,1,0,0
4/12/2017,74,301.46,15,274,0.71,1,160.13,1.01,0,1,0,1,1,0,1,0,0
4/13/2017,79,380.14,5,214,1.44,0,359.22,1.17,0,0,1,0,1,0,0,1,0
4/14/2017,81,77.82,10,466,1.31,1,51.02,1.05,0,0,0,1,0,0,0,0,1
4/15/2017,81,410.28,15,226,0.75,1,158.27,0.99,0,0,0,0,1,0,0,0,1
4/16/2017,82,282.14,0,50,0.61,1,313.59,1.11,0,0,0,0,0,1,1,0,0
4/17/2017,82,12.09,20,224,0.87,1,497.89,1.18,0,1,0,0,1,0,0,1,0
4/18/2017,82,264.69,0,214,0.92,0,463.58,0.93,0,1,0,0,0,1,1,0,0
4/19/2017,81,203.88,15,186,0.51,0,417.79,0.91,0,1,0,1,0,0,0,0,1
4/20/2017,83,155.26,10,323,1.39,0,255.4,0.89,0,1,0,0,0,0,0,0,1
4/21/2017,84,387.92,15,407,1.35,1,404.32,1.01,1,0,0,0,1,0,0,0,0
4/22/2017,81,450.75,10,390,1.35,1,283.87,0.99,0,1,1,0,0,1,0,0,1
4/23/2017,74,383.7,5,221,1.31,0,234.64,0.9,0,1,0,1,0,0,1,0,0
4/24/2017,74,424.92,20,280,1.23,0,119.53,1.09,0,1,0,1,0,0,0,0,0
4/25/2017,71,455.3,0,280,1.13,0,475.96,0.92,0,0,0,1,1,0,0,0,0
4/26/2017,70,457.19,10,164,1.46,1,303.12,1.1,0,0,1,0,0,1,0,1,0
4/27/2017,69,66.17,0,247,1.21,0,340.93,1.14,0,1,1,0,0,0,0,0,0
4/28/2017,76,233.63,5,368,1.13,1,79.13,1.15,1,0,0,1,0,0,0,0,0
4/29/2017,77,10.14,15,52,1.29,1,221.12,0.86,0,0,0,0,0,1,0,0,0
4/30/2017,75,258.17,10,161,0.75,1,482.68,0.92,0,0,1,0,1,0,1,0,0
5/1/2017,76,462.88,20,195,1.47,1,381.26,1.01,0,0,1,0,1,0,0,1,0
5/2/2017,75,107.56,10,470,0.52,1,442.58,1.14,0,0,1,0,0,0,1,0,0
5/3/2017,73,323.5,15,325,1.15,0,203.98,0.96,0,0,0,1,0,0,0,1,0
5/4/2017,76,325.75,15,398,0.58,1,42.57,1.06,0,1,0,0,1,0,0,1,0
5/5/2017,80,88.57,20,85,1.35,1,182.22,0.98,0,0,1,0,1,0,0,0,0
5/6/2017,79,126.88,20,257,1.47,0,194.24,0.81,0,1,1,0,0,0,0,0,1
5/7/2017,81,236.39,5,53,0.91,1,157.55,0.93,0,1,0,1,0,1,0,0,1
5/8/2017,77,102.22,0,169,1.36,0,268.09,1.1,0,0,0,0,0,1,1,0,0
5/9/2017,76,296.65,10,158,0.84,1,104.14,1.09,0,0,1,0,0,0,0,0,0
5/10/2017,78,247.43,5,127,0.66,0,469.46,1.15,0,0,0,1,0,0,0,1,0
5/11/2017,73,264.41,0,66,0.78,0,454.69,1.04,0,0,0,1,0,0,0,0,1
5/12/2017,73,75.89,5,276,0.8,1,138.18,1.11,0,1,1,0,0,0,1,0,0
5/13/2017,75,263.45,20,234,1.13,1,329.23,0.97,0,0,0,1,1,0,0,0,1
5/14/2017,78,34.24,20,276,1.3,1,255.56,0.94,1,0,0,1,0,1,0,1,0
5/15/2017,69,441.95,15,98,0.71,0,132.53,0.94,0,1,1,0,0,1,0,0,1
5/16/2017,75,178.19,10,158,0.59,0,449.58,0.86,0,0,0,1,0,1,1,0,0
5/17/2017,77,429.61,10,230,0.72,0,123.22,0.98,0,1,0,0,1,0,1,0,0
5/18/2017,77,353.81,10,421,0.8,1,316.07,1.12,1,0,0,0,0,0,1,0,0
5/19/2017,72,385.42,5,59,0.78,1,174.32,0.8,1,0,1,0,0,1,0,0,0
5/20/2017,80,164.13,5,462,0.72,0,414.79,1.03,0,0,0,0,0,1,0,0,0
5/21/2017,80,121.59,10,425,0.97,1,313.96,0.87,1,0,0,0,1,0,0,0,0
5/22/2017,79,209.3,15,172,1.36,0,417.97,1.1,0,1,1,0,0,0,1,0,0
5/23/2017,81,21.87,0,125,0.6,1,180.38,0.86,0,0,0,1,0,0,0,0,1
5/24/2017,84,460.19,5,172,1.36,1,15.47,0.87,1,0,0,0,0,0,1,0,0
5/25/2017,83,199.64,10,186,1,1,118.61,0.82,0,0,0,1,0,1,0,0,0
5/26/2017,82,494.39,20,139,1.16,1,409.06,0.98,0,0,1,0,1,0,1,0,0
5/27/2017,84,383.11,5,198,1.32,0,165.26,1.06,0,0,0,0,0,1,0,0,1
5/28/2017,85,49.45,0,50,0.8,1,166.64,0.92,0,0,1,0,1,0,0,0,1
5/29/2017,81,333.49,5,469,1.45,1,230.32,0.82,0,0,0,1,1,0,0,1,0
5/30/2017,78,142.71,0,260,0.58,0,144.59,1.17,1,0,1,0,0,1,1,0,0
5/31/2017,81,129.42,0,55,1.03,1,405.48,1.14,0,1,0,0,1,0,0,0,1
6/1/2017,82,135.72,5,416,0.75,0,167.64,0.99,0,1,1,0,1,0,1,0,0
6/2/2017,83,458.88,0,195,0.91,1,305.94,1.13,1,0,1,0,1,0,0,0,0
6/3/2017,85,254.99,5,150,0.95,0,231,1.12,0,1,1,0,0,0,0,0,1
6/4/2017,87,338.04,5,249,1.41,0,150.8,1.02,0,0,0,1,0,0,0,0,1
6/5/2017,86,147.66,15,444,0.94,0,140,1.01,0,0,0,1,0,0,0,0,0
6/6/2017,83,266.25,20,374,1.2,0,255.93,1.06,0,0,0,1,0,0,1,0,0
6/7/2017,78,181.55,0,454,1.45,1,113.31,1.09,0,0,0,1,0,1,0,1,0
6/8/2017,78,167.36,5,281,0.99,1,179.36,1.13,0,0,0,0,0,1,1,0,0
6/9/2017,78,131.01,0,156,0.91,0,29.3,1.03,1,0,0,1,0,1,0,1,0
6/10/2017,77,210.41,5,261,1.47,0,397.25,1.1,0,0,0,1,0,0,0,1,0
6/11/2017,81,333.41,5,155,1.33,0,31.38,0.87,0,0,0,0,0,1,1,0,0
6/12/2017,82,118.8,5,314,1.44,1,437.41,1.1,1,0,0,1,0,0,0,0,0
6/13/2017,82,483.07,20,307,0.9,0,33.22,0.82,0,0,1,0,0,0,0,1,0
6/14/2017,83,71.06,0,162,1.2,1,425.61,1.06,0,0,0,1,1,0,1,0,0
6/15/2017,81,245.3,20,181,0.75,0,325.64,1.09,0,1,0,0,1,0,0,0,1
6/16/2017,78,51.66,20,395,1.37,1,257.92,1.19,1,0,1,0,0,0,0,1,0
6/17/2017,77,21.11,20,317,1.43,1,81.03,0.97,0,0,0,0,1,0,1,0,0
6/18/2017,80,462.11,20,260,0.77,0,135.82,0.85,0,0,1,0,1,0,0,1,0
6/19/2017,72,407.09,15,132,0.6,0,348.17,0.93,0,0,1,0,1,0,1,0,0
6/20/2017,73,350.14,0,132,0.7,0,260.95,0.97,0,0,1,0,1,0,1,0,0
6/21/2017,72,433.94,0,299,1.13,1,262.03,1.11,0,0,0,0,0,1,0,1,0
6/22/2017,73,403.4,5,398,0.77,0,75.28,0.87,0,0,1,0,1,0,0,0,1
6/23/2017,74,327.15,0,344,1.14,0,242.8,0.87,0,0,1,0,0,0,0,0,1
6/24/2017,78,425.2,20,286,0.85,0,299.23,0.89,0,0,1,0,1,0,0,1,0
6/25/2017,73,201.49,10,237,1.42,0,69.93,0.89,0,1,1,0,1,0,1,0,0
6/26/2017,70,280.85,0,467,0.95,0,487.42,1.17,0,1,1,0,0,1,0,0,1
6/27/2017,73,390.39,10,364,1,0,416.72,0.86,0,1,0,1,0,1,1,0,0
6/28/2017,65,51.55,15,433,0.85,1,165.56,0.97,0,1,0,0,0,1,0,1,0
6/29/2017,66,430.74,5,121,0.57,1,286.06,0.96,1,0,1,0,1,0,1,0,0
6/30/2017,76,86.85,5,439,0.99,0,283.89,0.85,0,0,1,0,0,0,0,0,1
7/1/2017,76,433.63,5,465,1.27,1,62.25,0.84,0,0,1,0,0,1,0,0,1
7/2/2017,71,162.55,15,333,1.45,1,224.71,1.16,0,0,1,0,1,0,0,1,0
7/3/2017,77,170.12,20,380,0.58,1,111.8,1.13,0,1,1,0,1,0,0,1,0
7/4/2017,80,46.23,10,303,1.3,0,173.28,1.17,0,0,0,1,1,0,0,1,0
7/5/2017,80,444.09,0,90,0.77,0,472.5,0.93,1,0,0,1,0,1,1,0,0
7/6/2017,82,95.51,20,121,1.32,0,280.15,1.01,0,0,1,0,1,0,0,0,1
7/7/2017,83,318.72,5,137,0.84,0,42.78,0.9,0,0,1,0,0,1,0,1,0
7/8/2017,82,325.54,5,293,0.61,0,339.42,0.96,0,0,1,0,1,0,0,0,1
7/9/2017,81,147.76,20,460,1.11,1,499.33,1.12,0,1,0,0,0,0,0,0,1
7/10/2017,81,492.97,10,358,1.39,1,92.17,0.99,0,1,0,0,0,0,0,0,0
7/11/2017,84,41.44,20,428,0.68,0,344.63,0.84,0,0,0,1,1,0,0,0,1
7/12/2017,86,307.86,15,316,0.52,0,413.89,0.8,1,0,0,1,0,1,0,0,1
7/13/2017,85,244.98,5,288,1.38,1,423.59,0.89,0,0,0,0,1,0,0,1,0
7/14/2017,84,130.29,10,136,1.2,0,356.69,0.87,0,1,1,0,0,0,0,1,0
7/15/2017,81,90.14,0,199,1.31,0,455.83,1.12,0,0,0,1,1,0,1,0,0
7/16/2017,82,371.17,5,54,0.56,1,25.72,1.07,0,1,1,0,0,1,0,1,0
7/17/2017,81,458.99,20,161,1.39,0,41.44,1.14,0,0,1,0,0,1,0,0,1
7/18/2017,84,62.7,10,467,0.92,1,75.92,0.97,0,1,0,1,0,1,1,0,0
7/19/2017,83,105.05,5,367,1.4,0,31.22,1.03,1,0,0,0,0,1,1,0,0
7/20/2017,81,493.27,0,208,0.56,1,68.77,0.97,0,0,0,0,0,0,0,1,0
7/21/2017,76,17.36,0,96,1.38,0,410.31,0.89,0,1,0,0,0,1,0,0,0
7/22/2017,77,259.04,20,342,1.17,0,449.26,1.05,0,0,1,0,0,1,0,0,0
7/23/2017,71,262.9,15,416,1.05,0,174.63,0.96,0,0,1,0,0,0,0,1,0
7/24/2017,70,138.95,20,75,0.56,1,479.02,0.9,1,0,1,0,0,1,0,0,0
7/25/2017,75,334.88,10,264,1.19,0,215.04,1.18,0,0,0,0,0,0,0,0,1
7/26/2017,79,473.02,20,348,1.1,0,94.27,0.84,0,1,1,0,0,1,0,1,0
7/27/2017,79,230.6,10,110,1.23,0,343.84,1.11,0,0,0,1,0,1,1,0,0
7/28/2017,81,377.22,15,471,1.22,0,215.95,1.02,0,0,1,0,0,1,0,0,0
7/29/2017,79,326.57,20,433,0.94,1,19.52,1.11,0,0,0,1,0,1,0,0,1
7/30/2017,76,241.74,0,465,0.7,0,483.51,0.84,1,0,0,0,1,0,0,0,1
7/31/2017,76,34.41,10,374,1.42,0,302.97,0.96,1,0,1,0,1,0,0,0,0
8/1/2017,72,373.46,10,495,1.43,0,310.53,1.12,0,0,1,0,0,1,1,0,0
8/2/2017,66,187.99,0,431,0.71,0,491.51,1.13,0,0,0,0,0,1,1,0,0
8/3/2017,76,120,20,176,1.13,0,418.42,1.12,0,0,1,0,0,1,1,0,0
8/4/2017,80,474.65,15,458,0.7,0,187.71,1.1,0,0,0,1,1,0,1,0,0
8/5/2017,79,389.02,5,338,1.36,0,30.5,0.95,0,0,0,0,0,1,0,1,0
8/6/2017,80,481.51,20,293,0.6,0,118.97,1.09,1,0,0,1,0,0,1,0,0
8/7/2017,83,135.55,20,113,1.49,1,182.25,0.84,1,0,0,0,1,0,0,1,0
8/8/2017,83,419.54,10,449,1.11,1,480.52,0.87,0,0,0,1,1,0,1,0,0
8/9/2017,84,307.78,10,226,0.52,1,445.45,1.02,0,0,0,1,1,0,1,0,0
8/10/2017,85,490.94,15,142,1.38,0,20.55,1.02,1,0,0,1,0,1,1,0,0
8/11/2017,88,473.7,15,172,1.18,0,493.74,0.99,0,1,1,0,0,0,0,1,0
8/12/2017,86,486.75,15,64,1.2,1,135.99,1.09,0,0,1,0,1,0,1,0,0
8/13/2017,83,476.37,0,325,0.78,1,389.93,1.03,1,0,1,0,0,0,0,1,0
8/14/2017,79,13.75,5,71,0.84,0,67.13,0.83,1,0,1,0,0,0,0,0,1
8/15/2017,76,373.13,5,315,1.41,1,117.96,1.15,1,0,1,0,0,0,0,0,1
8/16/2017,73,143.25,15,232,1.13,1,257.66,1.05,0,1,0,1,0,1,1,0,0
8/17/2017,75,355.46,10,401,0.52,0,354.77,1.16,0,1,1,0,0,1,0,0,0
8/18/2017,79,490.5,5,461,0.83,0,179.25,0.97,0,1,0,1,0,1,0,0,0
8/19/2017,78,29.29,20,186,1.1,0,437.9,0.8,0,0,0,0,1,0,0,0,0
8/20/2017,83,287.82,0,80,0.65,1,470.7,1.11,0,0,0,1,1,0,1,0,0
8/21/2017,81,370.13,10,264,0.6,1,70.06,1.03,0,0,1,0,0,0,1,0,0
8/22/2017,84,134.15,0,401,0.56,0,362.1,0.81,0,1,0,0,1,0,1,0,0
8/23/2017,82,120.31,20,379,1.13,1,74.64,1.03,0,0,1,0,0,1,0,0,1
8/24/2017,79,39.57,5,261,0.82,0,176.98,1.17,0,0,0,0,0,1,0,1,0
8/25/2017,79,56.02,0,276,0.87,0,411.58,0.88,0,0,0,1,0,1,1,0,0
8/26/2017,82,331.81,0,234,0.56,0,174.81,0.91,0,0,0,0,0,1,0,0,0
8/27/2017,82,257.55,0,464,1.24,1,454.62,1.06,0,1,1,0,0,0,0,0,1
8/28/2017,79,24.74,20,124,1.27,0,211.62,1.13,1,0,0,0,1,0,0,1,0
8/29/2017,83,485.13,10,220,1.33,0,161.8,1.06,0,0,0,1,0,1,1,0,0
8/30/2017,82,331.46,10,281,1.15,0,494.67,1.07,0,1,0,0,0,0,0,0,0
8/31/2017,79,262.58,20,123,1.27,1,226.34,0.93,0,0,0,1,1,0,0,0,1
9/1/2017,76,143.63,0,302,1.08,0,373.07,0.8,0,1,0,0,0,0,1,0,0
9/2/2017,83,332.47,0,442,0.99,0,303.73,1.14,0,0,0,1,0,1,0,0,0
9/3/2017,81,188.44,15,347,0.76,1,109.22,1.2,0,0,0,1,0,1,1,0,0
9/4/2017,79,354.22,5,123,0.55,1,255.15,1.15,1,0,0,1,0,1,0,0,1
9/5/2017,83,344.46,5,483,0.79,1,47.94,0.96,1,0,0,1,1,0,1,0,0
9/6/2017,85,55.44,10,470,1.18,1,357.29,0.94,0,0,1,0,0,1,1,0,0
9/7/2017,80,455.54,20,278,1.43,0,264.28,1.18,1,0,0,1,1,0,0,0,1
9/8/2017,79,248.62,0,248,0.76,0,69.96,1.2,1,0,1,0,0,0,1,0,0
9/9/2017,79,202.54,5,261,1.17,0,385.71,1.04,0,0,0,1,1,0,0,1,0
9/10/2017,75,478.18,20,133,0.98,0,404.24,1.01,0,1,0,0,0,0,0,0,0
9/11/2017,68,224.72,20,249,1.13,1,369.58,1.01,1,0,0,0,1,0,1,0,0
9/12/2017,74,363.4,0,194,0.5,1,171.24,0.88,0,1,1,0,0,1,0,0,1
9/13/2017,74,331.02,20,266,0.62,0,364.35,1.09,0,0,0,0,0,1,1,0,0
9/14/2017,70,90.92,5,286,0.72,0,293.08,0.87,1,0,0,1,0,0,0,0,0
9/15/2017,71,495.66,15,481,1.39,0,276.5,0.88,0,0,0,0,1,0,1,0,0
9/16/2017,77,237.17,5,307,0.54,0,327.88,1.07,0,0,1,0,1,0,1,0,0
9/17/2017,74,203.44,15,278,1.07,0,318.74,1.15,0,1,0,0,0,0,0,0,0
9/18/2017,80,460.61,20,347,1.43,1,401.58,1.07,0,0,1,0,1,0,0,0,0
9/19/2017,80,269.33,5,155,1.15,0,493.13,0.99,1,0,0,1,1,0,0,1,0
9/20/2017,82,355.49,0,240,0.98,1,365.88,1.08,0,1,0,1,0,0,1,0,0
9/21/2017,77,424.66,20,188,0.89,1,226.47,0.98,0,0,0,0,0,0,0,0,1
9/22/2017,77,125.39,0,301,1.12,1,236.22,1.06,0,0,0,0,0,0,0,0,1
9/23/2017,72,93.04,15,261,0.98,1,24.35,1.11,1,0,0,0,1,0,0,0,1
9/24/2017,79,43.57,10,176,1.21,1,88.35,0.81,0,0,0,1,0,0,0,0,1
9/25/2017,73,449.6,10,298,1.12,0,121.8,0.89,0,0,0,0,0,0,0,0,0
9/26/2017,79,108.18,15,489,1.07,0,495.26,1.08,1,0,0,1,0,0,1,0,0
9/27/2017,77,160.8,10,122,1.46,0,383.92,0.96,0,0,1,0,0,0,0,1,0
9/28/2017,78,150.05,20,222,1.34,1,79.36,1.01,0,0,0,0,0,1,0,0,1
9/29/2017,70,159.25,20,478,1.11,1,254.2,1.07,1,0,0,0,0,1,0,0,0
9/30/2017,77,337.35,5,206,1.04,1,114.63,1.01,1,0,1,0,0,1,1,0,0
10/1/2017,77,477.52,20,211,1.22,0,155.83,1.13,0,1,1,0,0,0,0,0,0
10/2/2017,77,171.43,10,144,1.3,0,306.24,0.95,0,1,1,0,1,0,0,1,0
10/3/2017,74,209.75,0,395,0.8,0,303.53,1.08,0,0,1,0,0,1,0,1,0
10/4/2017,81,387.86,5,426,1.17,0,437.18,0.97,1,0,0,1,0,0,0,0,1
10/5/2017,77,221.85,0,285,0.64,0,90.64,1.01,0,0,0,0,0,1,1,0,0
10/6/2017,78,463.76,10,69,0.93,1,253.73,0.85,0,0,0,1,0,1,1,0,0
10/7/2017,80,256.58,0,121,1.44,1,303.43,1.13,0,0,0,1,0,0,0,0,0
10/8/2017,80,180.39,10,119,0.83,0,465.93,0.93,0,0,1,0,0,0,0,0,0
10/9/2017,80,486.07,20,451,0.65,0,263.05,0.92,0,0,0,0,0,1,0,0,0
10/10/2017,81,218.63,5,249,0.65,0,176.92,0.84,0,0,0,1,0,0,1,0,0
10/11/2017,76,123.28,15,493,0.89,0,153.15,1,0,0,0,1,0,1,1,0,0
10/12/2017,75,97.07,10,422,0.73,0,115.89,0.97,1,0,1,0,0,1,0,0,1
10/13/2017,80,497.64,20,232,0.93,1,481.56,0.84,0,1,0,0,0,1,0,1,0
10/14/2017,77,378.96,0,357,1.22,1,305.44,1.1,0,0,0,0,0,1,0,1,0
